@relation 'click_prediction_smallest_balanced'

@attribute class {0,1}
@attribute impression numeric
@attribute url_hash numeric
@attribute ad_id numeric
@attribute advertiser_id numeric
@attribute depth numeric
@attribute position numeric
@attribute query_id numeric
@attribute keyword_id numeric
@attribute title_id numeric
@attribute description_id numeric
@attribute user_id numeric

@data
0,1,1.5145480155589095E19,21929109,23807,3,2,423,7468,21925,20973,83347
0,1,7.4843334886645852E18,21209371,34691,1,1,2,11,71,93,736468
0,2,2.6638817049980472E18,21343543,20128,1,1,13556,19123,58130,64010,20968958
1,1,5.4331926843837942E18,21354440,36735,2,2,218,1428,1572,5094,4779903
1,1,4.8767020671739507E17,20589722,24027,2,1,2815,6086,50893,83271,865817
0,1,7.855299528166231E18,20184775,32831,2,2,48,148,117240,102807,1059622
0,1,1.4340390157469403E19,20644045,23808,2,1,10299,2,1,3,1694604
0,1,7.6812743952856822E18,21300230,36492,3,2,5685163,228,45529,10393,0
0,1,7.9039145283201915E18,21372581,2010,2,2,49,31,237,189,11603281
1,1,8.1574021909576018E18,22072251,38346,3,1,7709187,19005,219564,183443,3586260
0,1,2.6638817049980472E18,21271088,20128,3,2,258119,3896,36605,7611,0
0,1,2.4347563200652785E18,20119807,29273,2,2,17,28,481,636,10409906
0,1,1.8390644256412522E19,20319969,879,2,2,8856712,12949,26159,435,0
1,13,1.4340390157469403E19,21163923,23808,2,1,19278,3736,6252,34,0
0,1,1.8425200088803072E19,20033122,23790,3,3,7574504,50486,27,29,0
0,1,1.4340390157469403E19,3061648,23777,3,3,1788495,132,1660,1916,0
1,3,7.9039145283201915E18,21162514,1325,2,1,22,36,22,23,72005
0,1,1.4362978025679856E19,21301377,11582,3,1,3971154,31908,169658,144809,0
0,2,1.2972158645927619E19,10869499,29128,1,1,236158,2791,3015,3978,2586307
1,1,1.2996130013593571E19,21962945,38243,2,2,11963,2428,4629,5008,3560070
0,1,9.75107224858461E18,10939128,29713,2,2,35081,48232,60353,54401,3045351
1,1,5.8512528144469361E18,10436965,28698,2,1,2527,1573,83077,1731,15232328
0,1,1.5252922729932198E19,20178723,32727,2,1,478020,10126,28118,24533,464907
0,1,6.8373337060851681E18,4274267,2213,3,1,8550633,6208,13916,15434,0
0,1,2.00168173050325837E18,21300799,36436,2,1,11303575,12201,63071,63390,337134
0,1,1.205787899908646E19,20157587,27961,3,3,0,0,7,14,9612202
0,1,1.546913694592869E19,21126301,2436,2,2,5086093,27123,397579,485206,0
0,1,3.5168895657275873E18,1602569,1267,3,2,1601463,182,16397,4212,11143986
0,1,1.815920072948744E19,9024455,24687,2,1,15633,4704,325973,2651,0
0,1,4.5715128899025321E18,8549456,891,3,2,18968,8642,8103,8290,0
0,1,1.536591803765562E19,21093807,6982,2,1,14460175,12691,12619,12472,1534945
1,2,1.205787899908646E19,20180670,27961,1,1,23687,3438,78073,74462,0
1,18,2.3771491106577915E18,20970553,35320,2,2,1990,2810,580117,271813,0
0,1,1.4340390157469403E19,10110253,23808,2,2,4796084,1197,831,43,484937
1,1,3.010475069228332E18,21259979,35824,2,1,2289916,11701,19093,11392,4518492
0,1,1.3756257544627677E19,20175571,24354,1,1,53,276,79,199,206291
1,1,3.3369556122780836E18,21220323,36110,2,1,10198,87788,1111016,52500,0
1,1,1.205787899908646E19,20174581,27961,1,1,10959,72,183,273,23713346
0,1,1.4340390157469403E19,20643971,23808,1,1,3573202,242,9,9,0
0,1,5.2605941700718192E16,3048013,23782,1,1,769218,369,240,885,4440755
0,1,1.3366076761320411E19,22122677,38615,3,2,6469525,1113,59654,53822,120080
1,1,1.4340390157469403E19,10445463,23808,1,1,5447,6078,222,267,6064901
0,2,1.5145480155589095E19,20889078,23807,2,2,12386,202434,5,11,14737900
0,1,1.8078062099814697E19,8054970,8408,3,3,6314084,155525,263169,4745,10460394
0,1,6.9128512869902531E18,20027011,18918,1,1,22878598,83670,98864,259289,0
0,1,9.52268992155808E18,1732600,3727,2,2,4570636,4830,43864,71327,0
0,1,1.6949759439173958E19,10405666,29900,1,1,208,125,101,134,238368
0,1,1.5822134238473933E19,20144342,23804,2,2,25666,51224,311,411,2376734
0,1,1.57894107794941875E18,4170297,4882,1,1,14426836,235460,884095,707700,2834801
0,1,7.4642058470807962E17,21328152,36513,2,1,3465892,3875,171449,40447,0
0,1,5.8512528144469361E18,20282373,28698,2,1,4698,1988,32166,128623,778892
0,1,1.0124700210142722E19,4332980,23778,2,2,29832,23,13,178,11618152
0,2,1.4340390157469403E19,3207415,23777,2,1,144,651,455,594,1027666
0,1,2.9949248459562819E18,20061281,23803,1,1,421,948,106,73,21176885
0,1,6.7150490022326559E18,3065545,23783,1,1,23233769,60,54,78,168505
1,1,1.4340390157469403E19,6434934,23777,1,1,125652,14,10,17,21062071
0,1,7.9039145283201915E18,21162430,1325,2,2,756,2270,7297,8620,14127703
0,1,1.72996384937738752E18,9584422,23637,3,3,1,226,271,96,1426832
0,1,3.9061014010306502E17,3480142,7654,1,1,6543074,20413,18062,1740,0
0,1,1.7499605799780157E19,4254639,2161,1,1,18779175,611,29231,72386,17566520
0,1,1.3855511193019767E19,20138682,32464,1,1,729705,2049,2785,3209,3672362
0,1,1.1029660940276564E19,3834142,27485,1,1,72,8,28,209,332841
1,1,9.0654212828426895E18,21111932,35237,2,1,14388,260,16123,753,15012148
0,1,1.5281346382755484E19,20574486,854,1,1,2810993,255416,715369,770733,181806
0,1,1.4340390157469403E19,9028036,23808,2,2,10898648,9374,14272,10,1590225
0,1,5.468727571223081E18,20001293,1381,2,1,1326898,639,4900,5314,0
0,2,3.4729279991320105E18,20570543,12297,2,2,64481,5879,13865,13643,5436725
1,2,1.59550754872328397E18,20187587,24362,2,2,91741,8829,9473,19579,11241665
0,1,1.4340390157469403E19,20643970,23808,2,1,38,20,9,9,935350
0,1,7.9039145283201915E18,21162420,1325,2,2,6329,15827,44752,45556,12822657
0,1,6.851288593930624E18,21116446,35422,2,1,4523,11585,111666,91517,2636834
0,1,1.5859647530187389E19,4285938,23778,2,2,8484,43275,19,83,2161599
1,4,7.1577854924973404E18,9826420,5079,2,2,343341,1543,3018,221,0
0,1,6.1438112961164592E16,3093955,11951,2,2,1299234,44267,33442,31092,0
1,1,3.1369047271988736E18,21329479,32965,2,1,895966,242135,2486287,103242,4005843
0,148,1.4369597025772667E19,20047033,29562,2,1,3179,294008,898950,8209,0
0,1,1.4340390157469403E19,3109637,23777,1,1,17238393,30334,46140,42311,660409
1,1,1.5488362196915268E19,20687893,33876,2,2,38,9321,46848,42941,3434838
0,1,5.4941451664186583E18,4404110,26293,3,1,3009,3944,125,240,11117666
0,2,1.205787899908646E19,20180250,27961,1,1,820,108,111,225,17425457
0,2,1.4340390157469403E19,3058602,23777,1,1,17367357,157208,250264,208865,518458
0,1,5.1454819501772452E18,21259170,33412,3,2,1282350,110890,434569,261021,0
0,1,1.734180435361551E19,20387275,30213,1,1,24893812,589,1600,159,5829
0,3,2.06129618858332595E18,2054911,387,2,1,3797957,278,218,321,0
0,1,8.3351050025174508E18,20582549,33524,2,1,1798,9280,8194,14269,679864
0,1,8.3749719583882465E18,3819353,4832,1,1,14441565,613,1621,2142,1073314
0,1,1.6103316953757649E19,20669538,15397,2,1,441385,353012,929068,1627238,12967
0,4,1.4340390157469403E19,9027214,23808,2,2,28,3182,1997,2222,3125433
0,1,8.3351050025174508E18,20582549,33524,2,2,1283731,120083,184063,245811,0
0,2,1.4340390157469403E19,9027549,23808,2,1,44,27,14,18,487094
0,1,1.240241014871007E19,7817363,27726,1,1,278,3955,54162,54400,18903807
0,1,6.3331328560926464E18,20762059,34534,1,1,4754,13614,1340,8176,7909609
0,1,1.4938552312890337E19,8191384,10995,2,1,3978,113,15193,14848,11317708
0,1,5.8512528144469361E18,10433024,28698,1,1,264011,181874,793131,667932,3812720
0,1,1.99081615442558464E18,6945797,19556,3,3,378481,296461,1698066,1570620,0
1,1,1.4312048592667242E19,20365839,33250,2,1,321,37,12255,14110,4770110
0,1,1.4340390157469403E19,4873646,23777,2,2,133,3131,2013,2639,12897604
1,1,1.099159647493597E19,21603779,591,2,1,193116,259824,713274,88270,54374
1,1,1.205787899908646E19,20180670,27961,1,1,501,1554,5841,6169,17876605
0,1,1.4340390157469403E19,9027213,23808,1,1,22500244,1,0,0,277868
0,1,1.205787899908646E19,20180229,27961,2,2,287991,2052,7645,7970,0
0,1,5.4941451664186583E18,4404110,26293,2,2,2214,3023,125,240,1059461
0,1,1.50997622027567923E18,20681930,34113,2,1,2697132,28835,44388,17175,191547
1,4,1.1624066761054958E19,3373694,5962,2,2,86165,9014,69323,62242,0
1,1,1.2766829707953836E19,20880592,13662,2,1,15579,3656,39312,1460,2148144
1,1,5.2605941700718192E16,3048011,23782,1,1,5413,965,605,215,19568122
0,1,1.4340390157469403E19,3074003,23777,3,3,2180182,346,650,847,636444
0,1,6.6879920525529211E18,21441852,37031,3,3,2950,1200,19858,58558,1839525
0,1,1.7099385778844828E19,4215036,7884,3,1,380643,102783,183494,156122,0
1,2,1.4340390157469403E19,20644045,23808,1,1,32,2,1,3,1676385
0,2,1.7032361143053216E19,10601245,29686,3,3,1659917,2260,93954,5250,0
0,2,1.3311343438192927E19,3806502,23791,1,1,41,24,31,33,5423979
0,1,1.013257031276435E19,21390582,35619,1,1,3623237,160264,256206,12682,6139489
0,1,1.4340390157469403E19,3110420,23777,1,1,72632,80238,111073,97099,12271784
1,1,1.59550754872328397E18,20187654,24362,1,1,654823,8974,9905,20691,574386
0,3,1.205787899908646E19,20163505,27961,2,1,7468839,76,90,142,87071
1,1,7.0475001553479772E18,10680474,30126,1,1,25573721,12846,18116,17003,18404247
1,1,1.205787899908646E19,20185438,27961,2,2,8685480,1535,42910,50992,6363113
0,2,1.3475356637420884E19,4424034,28699,3,3,447068,1021,326,450,4493763
0,1,1.1709693238870067E19,4257544,10213,1,1,8993,18220,31981,29858,18748813
0,1,1.4756578758696272E19,20715076,3625,1,1,62592,93776,603140,559018,740168
0,1,1.4340390157469403E19,10397447,23808,1,1,13,21,16,15,23105708
0,1,5.468727571223081E18,20003938,1381,2,2,69775,28954,124386,121357,0
0,1,1.4340390157469403E19,21045406,23808,2,2,1130,81,687,286,3371399
1,1,1.2469976137002121E19,7122817,26687,1,1,5752,25837,60412,83000,3797595
1,1,5.1048821777718231E18,20575270,421,2,1,1502,2367,6018,7262,686010
0,1,5.0799010680513905E18,7603898,25928,2,1,4472517,1984,6665,9419,101987
0,2,5.1206834405104681E18,8676734,1268,1,1,15166,10995,12849,13,126340
0,1,1.7566774661573192E19,22100241,34327,3,2,5719577,18160,32112,6626,4532905
0,1,1.3756257544627677E19,10959058,24354,3,3,2,11,242,383,9011700
0,1,1.205787899908646E19,20163506,27961,2,2,1891565,44,511,713,0
0,1,4.2655314678750469E18,22114754,38098,3,2,3483183,749,24817,8394,2836545
0,1,8.8934397024065649E18,21205791,29914,3,2,699722,18,14939,1281,0
0,1,1.6425751361303523E19,20659788,34074,2,2,939088,3733,10678,377,0
0,2,1.3756257544627677E19,20587348,24354,1,1,7040637,489,875,1079,0
1,1,1.8425200088803072E19,20032447,23790,1,1,20548991,3531,27,29,409677
0,1,1.821158615517999E19,22084711,38430,3,1,116122,47526,376307,9826,8970238
1,1,1.307967407571054E19,10307535,28509,3,1,60217,15523,206330,191135,0
0,1,1.1360530527156791E19,20041902,32174,2,2,11554947,642,13798,14506,0
0,1,1.4531867648059392E19,4164341,27486,2,2,448625,97337,157454,59,0
0,1,1.205787899908646E19,20163505,27961,1,1,3150,1230,1143,1419,740652
0,1,6.3665069227577139E18,20952424,854,3,3,6435983,425483,2446973,1950201,0
0,1,2.4127717961104635E18,20067145,23781,1,1,230,1897,8,1,23045706
0,1,2.00214305896498483E18,20188693,24124,2,1,167,488,116,161,4422119
1,1,7.3791729661756334E18,5796747,23797,2,2,4300,8923,844,1047,4006771
0,1,9.26619153684634E18,20007052,24667,2,2,634103,21615,42342,41150,9578271
0,2,1.205787899908646E19,20157628,27961,3,3,0,0,7,14,4033293
0,1,1.4061670698045905E19,21360227,36744,2,2,776508,196,2270,2022,0
0,1,7.8034989735208018E18,20074299,10497,1,1,18654563,200498,503969,9027,203784
0,1,1.205787899908646E19,20163200,27961,1,1,4279425,135278,300301,263990,4521904
0,1,1.4340390157469403E19,21232856,23808,3,2,8005608,2745,569493,7069,0
1,2,1.4340390157469403E19,20640003,23808,3,2,12790,20706,18357,20929,1434073
0,1,1.4756578758696272E19,21418198,3625,2,1,144,252,440,582,76229
0,1,1.4534676019938296E19,3829017,20514,1,1,8583,2821,11358,14430,677550
1,1,1.147957373620592E19,21176560,24130,2,2,10,140,256,368,103498
1,1,1.4340390157469403E19,20643921,23808,2,2,70685,83383,13555,13352,782700
0,1,1.75881117381537382E18,21767321,37644,2,2,1158,14189,176048,297648,12040095
0,1,6.4599588111156746E18,21314310,36508,2,2,314,34,6145,121,502363
0,1,1.7668025547207264E19,20506920,33644,3,1,6449065,123,6425,6679,22057
0,1,1.1915795762374406E19,3388692,8730,1,1,6844027,275317,774553,651932,0
0,1,1.205787899908646E19,20164294,27961,2,2,7179,3510,41846,46387,67491
0,1,5.4105472291585812E18,6457209,24173,2,2,12710485,9608,77,102,3175116
0,1,1.5859647530187389E19,4291071,23778,3,2,1,25,11,24,5786311
0,1,1.5349556856043352E19,22098373,36855,1,1,6883,21074,190,1125,21041605
1,1,1.5989049276530887E19,20314951,23824,2,1,5634,10366,33320,31,525677
0,1,1.1943810829464564E19,21160827,8465,2,2,4214,6203,12803,7531,1048145
0,1,4.3444865062503507E17,21163839,29935,3,1,839571,2547,65760,69136,0
0,1,8.6015304655811328E18,20382769,33354,2,2,347275,343317,2119880,1670008,58735
1,1,1.3756257544627677E19,8350705,24035,1,1,212,594,311529,47148,1765700
1,1,5.8512528144469361E18,20130247,28698,2,2,281855,158682,1954800,43519,0
0,1,1.205787899908646E19,20157371,27961,1,1,7297641,4058,5129,6019,0
0,1,1.3756257544627677E19,10400161,24354,2,2,26,52,5910,2454,13875918
0,1,1.0336838597420036E19,10761558,30269,2,1,89705,89337,989718,775958,0
0,1,1.205787899908646E19,20183696,27961,3,3,3109250,5650,5122,12314,34992
0,1,8.6244109306580009E18,21164027,20853,3,1,7719044,8030,54430,43536,10364
0,1,1.3756257544627677E19,8177429,24354,2,2,2238,4914,748,14863,1129496
0,1,1.523471329505401E19,3499995,23964,3,1,173181,119375,342462,287790,11333
0,1,1.25633844670148582E18,3827472,26939,2,1,151705,43418,147162,51554,50851
0,1,9.75107224858461E18,10939130,29713,2,2,15338807,937,20436,19652,0
0,1,1.3090221289647714E19,20174985,23795,1,1,31,135,3,7,6738220
0,1,1.7434351811722373E19,21428681,36851,3,2,44726,156263,621626,502328,0
0,1,3.089000650796075E18,21211147,14327,3,1,38933,1401,70227,43325,168173
0,1,1.64439356466382618E18,20380261,12067,3,1,568346,17869,955560,792091,4216747
0,1,1.4340390157469403E19,21163921,23808,3,3,416,51,330,39,4139927
0,1,1.570629914733172E19,21872886,449,3,1,1149979,58126,299982,249294,0
0,1,4.1286333491424783E18,21327679,35306,2,2,3501,475,4989,1071,10036784
0,1,2.6709527232789048E18,20172874,23805,1,1,1,3,35,16,8535046
0,1,1.3756257544627677E19,8350718,24035,2,1,315066,5953,70231,127585,188221
0,1,8.1342641745108931E18,10951033,1268,2,1,111,116,92,2,7181843
0,1,7.9039145283201915E18,21162251,1325,1,1,3037342,14943,30218,39768,9861163
0,1,1.205787899908646E19,20163289,27961,1,1,3519,203,950,1301,274746
1,1,1.4340390157469403E19,6434912,23777,1,1,8855,16,36,44,21938360
0,3,1.5145480155589095E19,21927071,23807,3,1,1,3,30,32,2247184
0,1,2.11159751728833152E18,21183705,35100,3,3,519781,83,402,535,0
1,1,7.9039145283201915E18,21162262,1325,1,1,531882,462,837,1503,20406383
1,1,1.5689252236861137E19,21164209,24130,2,1,926,81,404,4937,12030976
0,1,1.747484747591359E19,21714117,37448,3,2,6593232,90,145915,125571,0
0,3,1.41403004354181862E18,20208375,1502,2,2,1441980,689,24238,31574,0
0,1,9.949727202638932E18,21365542,36770,2,2,14072,270,30908,37206,0
1,1,2.00214305896498483E18,20562588,24124,2,1,31855,21413,377484,1033,0
0,1,5.468727571223081E18,21399456,1381,3,1,207010,118956,482439,409889,1458476
0,1,1.3503262172158704E19,21818974,1185,2,2,11127366,68564,142217,216,677988
0,1,1.4340390157469403E19,21163923,23808,1,1,5665,6542,12668,37,473809
0,1,1.4340390157469403E19,21163924,23808,2,2,9465,94,442,67,14125652
0,1,6.3370578365046784E18,3857819,7776,2,1,12091,8633,9669,6217,963856
0,1,4.9319925695237284E18,4424380,23775,2,1,8,1379,6870,7631,16114084
0,1,1.2456775781951676E19,20279018,24818,3,3,1562,1324,518394,420773,100659
0,1,4.4490360103461284E18,3403590,5967,3,1,1807690,139419,214240,180765,0
0,1,1.320408634329364E19,20179020,879,2,1,4331250,1076,2169,2267,660454
0,1,1.4340390157469403E19,4708645,23777,1,1,20140,621,638,835,2603204
0,1,1.702277597251822E19,20680916,19882,3,2,969247,28663,541690,477190,1614544
1,2,5.0799010680513905E18,4320077,25928,2,2,1038,3925,5808,6099,610810
0,1,6.1524101333721907E18,21415747,36935,2,1,1405655,1702,299578,255302,14742050
0,1,1.4340390157469403E19,9027437,23808,2,2,24,19,20,20,168973
0,1,1.1121833691387079E19,21156859,23807,2,1,6596237,94,826,8,1422
1,1,3.5168895657275873E18,10403449,1267,2,1,4104088,2311,255,472,471574
0,3,5.8882774317833359E18,7955188,6520,2,1,262802,197,3403,4312,341572
0,1,1.3978605974852876E19,21804069,37760,2,2,2583,404,35234,32766,6038963
1,1,4.8767020671739507E17,20590436,24027,2,1,861646,50,377,622,200495
1,3,1.8054023944582975E19,21156628,29479,2,2,751,2058,4704,878,112381
0,2,1.4756578758696272E19,20715825,3625,1,1,52795,32662,55894,52189,907061
1,1,1.205787899908646E19,20192676,27961,2,1,98,39,72,100,2769285
0,1,6.2287840661292913E18,4269613,1998,1,1,15009,10529,14848,39988,1051768
0,1,1.1288378057162324E19,20370465,879,2,2,4236712,41,340,381,30118
0,1,4.9698116512102636E18,3025092,24496,2,1,205661,22771,69318,71593,0
0,1,1.4340390157469403E19,3111366,23777,3,3,6465,588,558,733,293903
0,17,4.3827316631449882E18,2911224,3430,1,1,16399478,2008,2526,2792,359375
0,1,1.5145480155589095E19,21927071,23807,2,1,4,7,66,86,2204709
0,2,1.2296828397975235E19,10881249,30679,3,3,71616,16090,17772,14760,0
0,2,1.570947928247294E19,21119697,33692,2,2,831,4541,3297,3580,543833
0,1,2.00214305896498483E18,20945323,24124,2,2,440386,77,3926,5356,355656
0,1,1.4329749696151253E19,22114161,38623,3,3,16219,87,7328,7984,9135549
0,1,1.2048069588592347E19,20360028,33195,2,2,26682,25979,51354,55457,10251909
0,1,1.04607947814781222E18,22129963,37956,1,1,18623051,8174,29,245,0
0,1,9.29799760299806E18,21803240,37723,3,1,1906405,1214033,2869099,2255882,0
0,1,4.9692912003460864E18,3853706,3383,2,2,301194,262648,445203,1397127,1908484
0,1,1.0455206984075168E19,21506660,37430,2,1,301604,349,11156,1676,0
0,1,1.1428666780679997E19,20896618,34476,1,1,20814698,127595,325687,419075,0
0,1,1.4171222454288605E19,21204523,9230,1,1,18594715,17369,4038,46166,20567964
0,4,1.2389852959805536E19,4272573,8119,1,1,101548,38582,61035,2802,0
0,1,7.9039145283201915E18,21162294,1325,2,1,734144,90771,286651,280078,0
0,1,9.60749667372957E18,20668716,33258,3,2,411341,6498,39709,40581,0
0,1,7.9039145283201915E18,20869465,2010,1,1,21343450,5532,14500,70,0
0,1,1.205787899908646E19,20174779,27961,1,1,1137585,381,874,1123,880002
0,1,6.275267323009665E18,10796779,922,2,2,47904,2555,79742,73851,0
0,1,4.9450980237539922E18,10769359,30157,2,2,1195074,511,12392,5872,524360
0,1,1.4340390157469403E19,3200239,23777,2,2,1784945,131,641,90,0
0,1,9.75107224858461E18,10850050,29713,3,3,161328,14092,57146,70455,0
0,2,1.4340390157469403E19,6434950,23777,1,1,21365643,61,86,114,1861624
0,2,6.0957808296289382E18,21233601,36260,2,1,48156,29,2958,3163,2122140
0,2,1.3090221289647714E19,20174989,23795,2,1,110,859,3,7,4041110
0,1,9.45917755559769E18,21162769,5466,1,1,10017,28682,238428,221296,10782845
0,1,5.497402316540119E18,21464747,37086,3,1,3581,1711,8403,341,172046
1,1,2.6928596198512824E18,4341158,2051,2,1,102,283,780,898,29405
1,4,8.7551645794982287E18,21478330,36842,1,1,73643,91692,124258,107793,8294924
0,1,8.6208953444365414E18,4607825,27547,1,1,23071538,7009,11447,11375,647239
0,1,9.814494029592777E18,20969118,6869,2,1,37138,64938,1066223,28222,3654082
0,2,1.205787899908646E19,20320342,27961,2,2,569,5097,4296,4834,13133356
0,1,1.4340390157469403E19,4468209,23777,1,1,482,710,463,600,21379252
0,1,1.4531867648059392E19,21259880,27484,1,1,441,1263,110,2330,57008
0,1,1.6949759439173958E19,10405666,29900,1,1,208,125,101,134,1236882
0,1,8.7590893429233856E17,3616719,12994,2,1,15115919,77646,1344141,1067237,761239
1,1,7.1435186544859873E18,20393504,33093,1,1,40364,82,133,544,1308578
0,1,1.38773109193069E19,4202932,23390,2,1,9606798,9088,16796,17035,1822801
1,1,1.4340390157469403E19,3529334,23777,2,2,146,683,338,460,12341423
0,2,5.7452323742787994E18,20667400,33914,2,2,667,32149,28924,62711,602562
0,1,2.6928596198512824E18,4351034,2051,1,1,286346,1559,2421,81,20461276
0,1,1.4731315459154403E19,2264093,16181,2,2,4211754,8564,8416,2089,607428
1,132,1.2611010400425636E19,21939292,27499,2,1,17,976,1455,1709,0
0,1,1.205787899908646E19,20185477,27961,1,1,4495,6749,20505,28327,17178582
0,1,7.2460045467796736E17,2934610,23778,2,1,11899819,765,117,162,9488794
0,1,8.8480216950830766E18,20287136,2387,1,1,16317,30742,59954,57856,2873068
0,1,6.0509650405187072E18,21245715,20789,2,1,3345047,3015,3940,2776,0
0,1,1.4340390157469403E19,20644045,23808,2,1,767,2,1,3,4106558
0,1,1.4159048623774386E19,20037720,28618,1,1,21683438,157,1826,25951,0
1,1,8.9945570705085798E18,20030165,23799,2,2,17,28,41,52,6812814
0,1,1.205787899908646E19,20163591,27961,1,1,22942108,9,18,27,0
0,1,8.2284356862380403E17,21360493,36715,3,3,853112,22718,1153410,33614,0
0,1,4.2748750273749862E17,4159927,9360,1,1,275676,175290,511143,265920,0
0,1,3.0121264905220229E18,20924301,35006,3,1,77440,909,59659,621,39995
0,1,7.9039145283201915E18,20869505,2010,1,1,8840420,110,260,70,0
0,1,1.4531867648059392E19,20157810,27482,1,1,18159480,39934,95474,12574,15544694
0,1,8.1342641745108931E18,10593101,1268,2,1,3204358,30073,88671,2,9140512
0,1,3.0777359700756972E18,21962807,37593,2,1,12,111,2339,2576,10958347
0,1,5.3455443393616835E18,5858822,23796,1,1,566441,282,6,12,286381
0,1,5.1206834405104681E18,8676750,1268,2,2,167129,28844,150,35,0
0,1,6.9877590383532288E18,22130331,38723,2,2,864583,1041,363727,302417,3984336
0,1,1.205787899908646E19,20183679,27961,2,2,184466,25166,121751,112334,1499282
0,1,1.257552877938876E19,3112706,23778,2,1,141164,13,17,30,355384
0,1,7.338952699027113E18,20147683,27659,1,1,630783,5959,34930,37866,10074875
0,1,1.5145480155589095E19,21134703,23807,3,1,476,31,364,8,10753329
0,1,7.9039145283201915E18,21162465,1325,1,1,23559598,26837,50551,50304,0
0,2,4.9692912003460864E18,1545827,3383,2,1,5279,4776,4939,6095,1746594
1,1,2.4127717961104635E18,20067145,23781,1,1,176418,858,8,1,22879377
0,1,1.2006259939391349E19,10098506,20688,2,1,11136202,30237,143808,34070,516808
0,1,2.3788268256695644E18,21866127,37789,2,2,28410,39909,751394,605888,254888
0,1,7.9039145283201915E18,20623363,2012,1,1,959084,29131,68056,229,679858
0,1,7.7718844412582748E18,20437394,32367,2,2,48525,63281,25011,64,4098153
1,1,1.4340390157469403E19,21163923,23808,1,1,535,436,688,34,21523833
0,1,1.4531867648059392E19,21779677,27482,1,1,17377773,4967,4816,6,0
0,1,1.034946865176566E19,21522776,37422,2,1,0,0,25,4,3844270
0,1,5.8512528144469361E18,10426745,28698,2,2,20,467,20056,19258,1543157
1,1,5.2605941700718192E16,3048011,23782,1,1,327823,372,245,357,19515098
0,2,4.2981186814246446E18,3702304,385,2,2,1339781,50972,609446,489049,0
0,1,1.3166161943838913E19,21440521,36545,2,2,4,47,1386,1632,2960062
0,1,1.205787899908646E19,20183681,27961,1,1,95,163,217,336,3067198
0,1,5.8512528144469361E18,21477461,28698,3,1,2047784,3647,27443,25937,172511
1,3,1.14115546023643085E18,21264712,29683,2,1,2348818,497,19406,1198,733678
0,1,1.2089732170889036E19,20360650,4218,3,1,2660339,2281,14790,207,0
0,2,9.60417731402901E18,4353711,15651,2,2,58195,4378,6934,16089,464051
0,1,1.50747913262106854E18,3080966,11945,2,2,902,3054,10676,2459,2934723
0,2,1.7446436672557894E19,1590297,357,2,1,152,165,143,723,2895627
0,1,5.1033357321537915E18,10405659,29900,2,1,10920529,42,23,26,15429284
0,1,5.0799010680513905E18,4261844,25928,1,1,1532698,7011,12681,11648,12321
0,1,1.205787899908646E19,20149134,27961,1,1,19444,2762,8719,9166,312648
0,1,1.205787899908646E19,20157587,27961,3,3,0,0,7,14,10696928
0,1,1.205787899908646E19,20163506,27961,1,1,4851,74,119,186,8408138
0,1,1.4340390157469403E19,10397422,23808,1,1,2070,13,50,15,6591916
0,1,9.662243402272995E18,21273958,36286,2,2,494211,116903,497545,599680,7724
0,1,1.4340390157469403E19,9027213,23808,1,1,35,1,0,0,5288736
0,1,2.5656313181367782E18,21493248,8591,3,3,760366,3764,3590,1447,2072888
0,1,1.1121833691387079E19,21134703,23807,2,2,92,6,73,8,3691958
0,1,1.4340390157469403E19,21163921,23808,2,2,3261,1637,2821,39,2300379
0,2,1.0178587183040092E19,20938623,2832,3,3,117939,45288,190400,25626,0
1,1,1.4340390157469403E19,20643970,23808,2,1,38,20,9,9,3396908
0,1,1.4340390157469403E19,3126827,23777,1,1,20420413,9203,13087,12907,5322315
0,1,3.8787536575237279E18,21294100,33762,3,1,212740,1057,6753,7133,0
0,1,9.662243402272995E18,21273902,36286,2,1,129456,1632,50534,569,719879
0,1,5.3455443393616835E18,5858558,23796,1,1,35,512,6,12,1973586
1,1,8.0234233913542482E18,4473632,3582,3,2,31599,349256,1318902,7519,2195822
0,1,1.1570917665805173E19,20757901,33493,2,1,9827457,27344,40035,173,0
0,1,1.1078015115745737E19,21958142,37507,1,1,66102,5806,7518,7715,146876
0,1,6.4570150988563927E18,21211075,35679,2,1,954978,3633,17956,6337,0
1,1,1.8171425522753331E19,21006726,35353,2,1,234267,64855,145016,144974,153269
0,1,1.4340390157469403E19,9027637,23808,2,2,57,397,108,146,12578648
0,1,1.3416878294870458E19,3066490,23786,1,1,19192694,375,246,115,0
0,1,1.4340390157469403E19,21163923,23808,1,1,220593,3340,6223,34,8602736
0,1,2.6928596198512824E18,4341127,2051,1,1,13134811,2214,4560,3894,7302999
1,1,1.5989049276530887E19,20315069,23824,2,2,1289,3903,12653,31,15335369
1,1,1.4340390157469403E19,6434912,23777,3,1,1479,16,36,44,9411576
0,1,1.4340390157469403E19,20643923,23808,2,1,15288,18747,27854,26344,7617771
0,1,1.4658301723385332E19,21811238,37726,1,1,277779,44109,219763,140000,766980
0,1,8.1342641745108931E18,4176348,1268,1,1,20198857,470,9216,304,0
1,2,1.4340390157469403E19,9027424,23808,1,1,8513,3020,892,1111,351704
0,1,1.205787899908646E19,20192676,27961,1,1,21772,39,131,436,8124911
